t,p,o,c,h,l,v
1612738800,,135.04,134.94,135.06,134.64,2440
1612825200,,135.08,135.44,135.48,134.68,1973
1612911600,,135.72,133.02,135.72,133.02,967
1612998000,,134.7,134.12,135.36,134.12,19651
1613084400,,135.12,134.9,135.24,134.8,462
1613343600,,136.54,136.54,136.54,136.36,418
1613430000,,136.96,136.2,136.96,136.2,1393
1613516400,,136,134.52,136,133.92,4145
1613602800,,134.48,133.38,134.48,132.72,1239
1613689200,,134.5,134.42,135.16,134.2,569
1613948400,,132.84,131.04,132.84,131,4289
1614034800,,131.04,128.94,131.04,126,2615
1614121200,,129.94,128.04,130.8,128,961
1614207600,,131,129.36,131,129,669
1614294000,,126.28,126.2,128.5,125.76,893
1614553200,,129.44,129.9,129.9,128.76,261
1614639600,,130.14,129.84,130.78,129.84,476
1614726000,,129.96,126.8,129.96,126.46,755
1614812400,,125.56,125,125.56,123.68,1510
1614898800,,122.48,121.4,124.36,121.34,9845
1615158000,,122.9,124.54,125.08,121.76,1123
1615244400,,122.86,125,125.26,122.86,580
1615330800,,125.6,126.08,127.92,125,1657
1615417200,,127.18,127.9,127.9,127.06,1199
1615503600,,126.5,125.76,126.72,125.5,1581
1615762800,,126.68,127.08,127.64,126.68,1017
1615849200,,128.5,130.06,130.44,128.5,269
1615935600,,129.04,127.4,129.04,127.4,442
1616022000,,128.4,127,128.4,127,134
1616108400,,126.64,126.14,126.64,125,1140
1616367600,,126.6,128.72,128.72,126.5,137
1616454000,,128.42,129.06,129.22,128,593
1616540400,,128.34,127.76,128.98,127.1,247
1616626800,,125.94,124.1,126.38,124.1,709
1616713200,,126.06,126,126.06,124.86,466
1616968800,,127.02,126.8,127.3,126.42,1130
1617055200,,126.94,125.76,126.94,125.76,175
1617141600,,126.36,128.98,128.98,126.36,1699
1617228000,,129.66,130.86,130.86,129.62,946
1617660000,,133.38,133.66,133.82,132.74,4494
1617746400,,133.8,133.74,133.8,132.8,1132
1617832800,,134.26,134.7,134.8,134.26,655
1617919200,,134.76,134.72,134.86,134,551
1618178400,,135.34,134.76,135.4,134.76,296
1618264800,,135.26,136.32,136.64,135,241
1618351200,,137,136.18,137.34,136.1,559
1618437600,,135.92,137.14,137.14,135.66,203
1618524000,,137.12,137.5,137.58,136.62,304
1618783200,,137.72,136.26,137.74,136.26,400
1618869600,,136.16,135.24,136.62,135.24,642
1618956000,,135.04,135.08,135.08,134.46,225
1619042400,,136.14,136.58,136.66,136.14,295
1619128800,,134.9,135.1,135.14,134.76,299
1619388000,,136.54,136.2,136.54,135.76,144
1619474400,,137.24,136.6,137.64,136.6,388
1619560800,,136.88,136.04,136.88,136.04,196
1619647200,,136.94,136.54,137.54,136,897
1619733600,,136.42,136.4,136.48,135.36,210
1620079200,,135.22,132.1,135.22,132.1,807
1620165600,,132.4,133.1,133.46,132.4,194
1620252000,,132.7,131.74,132.86,131.74,218
1620338400,,133.1,135.08,135.08,133.06,301
1620597600,,134,131.6,134.04,131.6,417
1620684000,,129.98,129.54,129.98,127.96,1396
1620770400,,130.06,128.1,130.66,128.08,643
1620856800,,127.72,129.06,129.06,126.68,620
1620943200,,129.32,130.36,130.36,129.32,205
1621202400,,130.76,130.3,130.94,130,321
1621288800,,131.24,130.76,131.48,130.76,63
1621375200,,128,128.44,128.44,127.22,596
1621461600,,129,131.38,131.66,129,385
1621548000,,132.4,131.7,132.76,131.7,1070
1621807200,,131.76,133.16,133.16,131.4,391
1621893600,,134.2,133.76,134.58,133.76,538
1621980000,,134.38,134,134.38,134,266
1622066400,,133.58,134.18,134.18,133.58,127
1622152800,,133.96,134.26,134.34,133.66,275
1622412000,,134.26,133.52,134.28,133.52,408
1622498400,,133.9,133.54,134.62,133.54,503
1622584800,,133.66,133.98,133.98,133.48,190
1622757600,,132.48,133.68,134.14,132.1,183
1623016800,,135.64,134.7,135.88,134.58,204
1623103200,,135.28,135,135.74,134.76,203
1623189600,,135.1,135.44,135.44,135.1,248
1623276000,,135.18,135.56,136.14,134.5,1493
1623362400,,136.26,136.5,136.6,136.18,382
1623621600,,137,137.06,137.32,136.9,431
1623708000,,138.12,138.14,138.52,138.06,291
1623794400,,137.62,137.62,137.62,137.14,104
1623880800,,136.36,138.38,138.38,135.92,111
1623967200,,138.76,138.3,140,138,142
1624226400,,137.94,137.94,138.42,137.94,150
1624312800,,138.3,138,138.3,137.9,52
1624399200,,140,139.66,140.2,139.66,134
1624485600,,140.06,140.84,141.22,140.06,352
1624572000,,140.9,140.98,141,140.7,121
1624831200,,140.92,141.64,141.7,140.62,1257
1624917600,,142.16,142.02,142.22,142,163
1625004000,,142.62,143,143,142.32,1188
1625090400,,142.84,142.78,143.16,142.42,197
1625176800,,142.64,143.86,143.9,142.64,261
1625436000,,144,144.32,144.44,144,155
1625522400,,144.2,144.74,144.74,143.94,84
1625608800,,144.82,145,145.84,144.82,198
1625695200,,144.8,143.5,144.8,143.12,653
1625781600,,144.24,144.46,144.7,144.1,111
1626040800,,145.58,145.36,145.78,145.32,146
1626127200,,145.94,146.62,146.62,145.68,173
1626213600,,146.1,146.76,147,146.1,1063
1626300000,,146.58,146,146.6,146,331
1626386400,,145.18,144.62,145.82,144.62,399
1626645600,,143.9,142,143.96,142,741
1626732000,,143.32,143.08,143.8,142.96,409
1626818400,,144.34,144.88,144.92,144.34,167
1626904800,,146.1,146.08,146.1,145.72,257
1626991200,,146.9,147.1,147.42,146.9,320
1627250400,,147.86,147.74,148.14,147.7,216
1627336800,,147.86,146.42,148.5,146.42,561
1627423200,,146.64,146.44,147.4,146.44,161
1627509600,,147.34,147.68,147.68,146.9,149
1627596000,,145.66,146.64,146.64,145.3,132
1627855200,,147.5,146.64,147.62,146.64,309
1627941600,,146.68,146,147.08,146,307
1628028000,,147.82,147.56,147.82,147.22,492
1628114400,,148.14,147.9,148.14,147.9,17
1628200800,,148.7,148.38,148.72,148.28,209
1628460000,,147.82,148.28,148.28,147.82,266
1628546400,,148.2,148,148.64,148,207
1628632800,,147.62,147.32,148.24,147,559
1628719200,,147.12,147.38,147.54,146.92,190
1628805600,,148.1,148.2,148.2,147.5,77
1629064800,,148.18,146.5,148.3,146.5,365
1629151200,,147.44,147.44,147.76,146.64,440
1629237600,,147,146.92,147.18,146.92,130
1629324000,,144.7,145.6,145.6,144.04,358
1629410400,,145.92,148,148,145.52,173
1629669600,,148.58,149.1,149.1,148.14,668
1629756000,,150.52,150.5,150.94,150.3,221
1629842400,,150.84,150.52,151,150.48,377
1629928800,,150.22,150.72,150.72,149.78,125
1630015200,,150.3,149.8,150.4,149.8,280
1630274400,,151.3,152.44,152.82,151.3,393
1630360800,,153.68,152.62,153.68,152.44,287
1630447200,,153.42,153.68,153.68,152.8,107
1630533600,,153,153.4,153.4,152.7,134
1630620000,,153,153,153.06,152.36,311
1630879200,,153.7,153.8,153.82,153.68,222
1630965600,,153.68,153.38,153.68,152.74,534
1631052000,,153.46,152.46,153.46,152.46,465
1631138400,,152.34,153.4,153.4,152.34,45
1631224800,,152.22,152.6,153.04,152.22,376
1631484000,,151.72,150.66,152.18,150.66,244
1631570400,,151.12,150.94,151.9,150.68,366
1631656800,,151.12,150.54,151.14,150,339
1631743200,,151.78,151,151.92,150.94,121
1631829600,,152.08,150.86,152.08,150.54,84
1632088800,,149.14,147.06,149.22,147.06,821
1632175200,,147.96,147.58,148.6,147.02,1067
1632261600,,147.62,148.1,148.1,147.54,272
1632348000,,149.5,150.32,150.32,149.2,340
1632434400,,149.5,149.48,149.54,148.7,347
1632693600,,150.34,148.3,150.74,148.3,292
1632780000,,147.74,145.38,147.74,145.3,493
1632866400,,145.66,145.2,146.24,145,418
1632952800,,145.44,145,145.86,145,136
1633039200,,142.92,143.12,144.56,142.52,634
1633298400,,143.78,142,144.4,142,361
1633384800,,141.86,143.3,143.3,141.86,886
1633471200,,142.72,143.3,143.3,141.3,632
1633557600,,145.56,146.96,146.96,145.54,770
1633644000,,146.08,145.38,146.68,145.38,669
1633903200,,144.54,145.7,145.82,144.06,470
1633989600,,143.12,143.54,144.8,143.12,180
