t,p,o,c,h,l,v
1639436400,,289.15,285.15,289.3,284.95,3211
1639522800,,285.85,282.4,285.85,282.4,1339
1639609200,,283.75,280.35,284.3,280.35,1785
1639695600,,282.75,279.85,283.2,279,2921
1639954800,,279,277.35,279,276.2,642
1640041200,,278.6,278.35,279.7,278.35,168
1640127600,,280.65,278.85,280.85,278.85,467
1640214000,,279.7,278.5,280.7,276.25,1807
1640559600,,278.15,275,278.15,273.1,1494
1640646000,,275.1,276,278.15,275.1,502
1640732400,,279.3,282.85,282.85,278.2,3884
1640818800,,284.25,282,285.25,282,853
1641164400,,286.55,289.5,289.9,285.35,5327
1641250800,,290.35,292,295.1,287.75,3696
1641337200,,292.6,291.2,292.6,290,964
1641510000,,292.55,292.5,300.2,290.5,931
1641769200,,293.6,290,293.6,289.25,1356
1641855600,,292.55,293.25,294.3,291.9,823
1641942000,,295.8,296.5,297.45,295.7,1567
1642028400,,298.55,297,299.05,297,979
1642114800,,297.6,295,297.9,295,659
1642374000,,296.9,296,296.95,295,780
1642460400,,297.95,294.5,297.95,294.3,924
1642546800,,292.35,290.25,292.35,288,1250
1642633200,,291.25,286.8,291.25,285.9,1184
1642719600,,286,283.1,286,282,598
1642978800,,283.1,269.9,283.2,268,1660
1643065200,,269.7,271.45,276.3,269.7,849
1643151600,,276.25,276.6,278.2,276.25,245
1643238000,,275.5,275,275.5,274.9,206
1643324400,,277.6,273,277.6,272.5,381
1643583600,,273,275.8,276.2,273,2332
1643670000,,277.35,277.5,278.65,277.35,337
1643756400,,279.95,279,281.6,278.6,391
1643842800,,281.3,278.5,281.6,278.5,200
1643929200,,281.15,278.7,281.15,278,77
1644188400,,279.6,277.5,280.95,276.45,257
1644274800,,277.05,278,278.65,277,162
1644361200,,279.6,279,280.4,279,203
1644447600,,280.15,279,280.4,278.5,42
1644534000,,279,279,279.7,278,70
1644793200,,272.4,271,272.45,267.5,2122
1644879600,,271.6,272.6,276.6,271.5,966
1644966000,,275.4,275,278.1,275,422
1645052400,,275.6,270.9,275.6,270.9,71
1645138800,,269.05,272,272.45,269,431
1645398000,,271.6,264.6,271.6,263.9,1351
1645484400,,258.4,263.85,266.05,256.6,523
1645570800,,267,263.5,267.9,263.5,293
1645657200,,249,242.8,249,233,3924
1645743600,,249.05,254,254.8,248,5366
1646002800,,255,256.55,257.3,250,950
1646089200,,258.8,254.4,260,252.7,1617
1646175600,,252.45,257.6,258.35,252.4,820
1646262000,,258.5,258.5,258.5,255.6,435
1646348400,,259.85,252.55,259.85,252.55,914
1646607600,,254,254,254,245.85,1456
1646694000,,252.25,250,253.7,249.5,545
1646780400,,251.3,255,255.35,251.3,1259
1646866800,,257.05,256.4,258.9,255,7204
1646953200,,259,260.15,260.35,258.9,3682
1647212400,,262.4,260.35,263,259,3077
1647298800,,262.45,261,262.6,259,1706
1647385200,,263.95,265,265.4,263,1834
1647471600,,267.85,267,268.75,267,2866
1647558000,,269.05,266,269.05,263.55,2099
1647817200,,268.2,268.3,269.25,268,1027
1647903600,,269.8,270,271,268.3,1326
1647990000,,272.7,270,273.15,270,1161
1648076400,,272.55,271,272.7,271,652
1648162800,,273,273.05,273.7,271,1438
1648418400,,274.85,273.8,275.25,273.8,790
1648504800,,274.05,273.5,275.3,273.05,1046
1648591200,,274,275.55,275.55,274,805
1648677600,,276,276.5,277,275,1367
1648764000,,276.45,277.25,278.3,276.45,528
1649023200,,280,279,281.35,279,1328
1649109600,,281.3,279,281.3,278,1219
1649196000,,279.9,275,279.9,274.05,1263
1649282400,,277.1,275,277.1,275,530
1649368800,,274.9,274.15,276.85,274.15,234
1649628000,,275.25,273.05,276.1,273.05,422
1649714400,,275.2,272,275.2,271.05,592
1649800800,,273.5,271.45,273.5,271.05,782
1649887200,,271.45,271.1,273.05,271.1,197
1650319200,,273.1,269.8,273.45,267.5,983
1650405600,,269.7,271.5,273.1,269.7,355
1650492000,,270.5,270.9,272.5,270.45,241
1650578400,,271.65,267.8,271.65,266.6,674
1650837600,,265.5,261.35,265.5,260,1794
1650924000,,264.9,261.55,265,261,278
1651010400,,264.4,260,264.4,260,592
1651096800,,261.95,260,262.55,260,282
1651183200,,263.1,260,263.1,260,463
1651442400,,261.8,260,261.8,258.45,673
1651615200,,261.5,261,262.4,260.7,411
1651701600,,263.85,258.5,263.85,256,368
1651788000,,257.9,253.75,257.9,252,1021
1652047200,,253.8,250.5,254.3,250,626
1652133600,,250.5,249,251.3,247.5,699
1652220000,,250.3,249,251.25,249,396
1652306400,,249.1,243,249.1,243,803
1652392800,,246.6,248,248.55,245.2,1079
1652652000,,249.65,248.6,251.15,248,528
1652738400,,251.2,251,252.85,250,2337
1652824800,,252.8,249.5,253.5,249.5,597
1652911200,,249.15,250.15,250.15,248,257
1652997600,,254.5,255,257.5,254.5,320
1653256800,,259.15,256.3,259.6,256.25,552
1653343200,,259.2,256,259.25,256,263
1653429600,,255.8,255.9,256.2,253.55,116
1653516000,,257.65,258,258,255.2,206
1653602400,,259.8,258.1,259.8,256.95,948
1653861600,,256.9,261,261,256.6,512
1653948000,,260.3,260,260.95,258,459
1654034400,,261.6,260.75,261.8,258.6,278
1654120800,,259.55,257.55,260.9,257.3,406
1654207200,,256.4,257.3,259,256.4,206
1654466400,,257.95,257.8,258.85,257,418
1654552800,,258,257.35,258.5,255,828
1654639200,,258,254,258.05,253.65,478
1654725600,,256,254.7,256,252.6,398
1654812000,,252.25,250,254,250,396
1655071200,,249,244.8,249,242.8,990
1655157600,,242.1,242,244,241.3,278
1655244000,,241.95,241.35,242,240.1,452
1655416800,,239.2,241.35,241.35,238.55,119
1655676000,,244.2,241.2,244.2,241.1,75
1655762400,,244.9,239.85,244.9,239.45,688
1655848800,,240.05,239,240.05,237.35,190
1655935200,,239.05,237.85,240.8,237,92
1656021600,,239.1,239.6,239.75,237,229
1656280800,,241.5,241,241.65,240,308
1656367200,,240.45,241.95,241.95,240.45,59
1656453600,,241.95,241.95,241.95,241,110
1656540000,,246.4,245.75,246.9,243.4,230
1656626400,,245.8,244,246.2,243.2,883
1656885600,,247,244,248,244,288
1656972000,,244.5,240.3,244.5,239.9,199
1657058400,,241,237.5,242.45,237.5,508
1657144800,,240.9,243.8,244.15,240.9,170
1657231200,,246.2,245,246.45,244.3,247
1657490400,,245,245,245,243.2,672
1657576800,,243.1,241.9,244.45,241.9,116
1657663200,,243.9,239.6,243.9,239.6,158
1657749600,,241.05,238.3,241.05,237,321
1657836000,,240.25,239.95,240.65,239.2,125
1658095200,,242.3,242,242.75,240.05,173
1658181600,,242,239.85,242.4,239.75,138
1658268000,,242.05,242.5,244.35,242.05,14
1658354400,,245,244,245,241.3,545
1658440800,,244.5,244.5,244.9,242.1,132
1658700000,,245,244,245.85,243.55,188
1658786400,,246.05,242.05,246.05,242.05,86
1658872800,,244.35,242.95,244.4,241,323
1658959200,,243.55,242.6,245.4,241.95,923
1659045600,,244.2,247.4,248.05,243.8,415
1659304800,,249.3,250.8,251.15,248.5,1524
1659391200,,252.2,251.55,252.5,251,675
1659477600,,252.25,252.85,252.9,251,309
1659564000,,255.25,252,255.25,252,227
1659650400,,253,251.8,253.95,250.4,604
1659909600,,253.25,253.85,254.85,251.35,464
1659996000,,253.05,250.75,255.1,250.75,304
1660082400,,252.3,253,254,250.75,443
1660168800,,253.95,256.75,256.85,252.65,533
1660255200,,254.6,258.1,258.1,254.6,690
1660600800,,259.6,257.5,260.25,256.75,310
1660687200,,260.95,256.3,261,256.25,1558
1660773600,,257.45,258.4,258.4,255.65,152
1660860000,,257,255.8,258.2,254.75,255
1661119200,,255,252.6,256,252.6,294
1661205600,,251.9,254,254.05,251.9,55
1661292000,,253,250,253,250,134
1661378400,,252,250.5,252,250.1,93
1661464800,,252,251,252.6,251,154
1661724000,,250,245.4,250,245,1027
1661810400,,246.15,245.75,249.35,245.75,469
1661896800,,246.7,244.4,246.75,243,381
1661983200,,245,240,245.15,240,1114
1662069600,,240.85,240.8,243.2,238.65,1389
1662328800,,242,241,242,240,417
1662415200,,242.1,236,242.1,236,456
1662501600,,238.9,239.9,240.25,236.2,540
1662588000,,243.1,241.5,243.1,240,583
1662674400,,243.2,243,244.4,243,639
1662933600,,245.65,242.4,245.65,242.35,623
1663020000,,242.4,239.2,242.8,238.4,284
1663106400,,240.35,241,241,238,286
1663192800,,241.45,241.05,241.6,239.5,137
1663279200,,241.95,239.95,241.95,238.25,209
1663538400,,250,240,251,238.85,182
1663624800,,241.4,239.5,242.2,239.5,112
1663711200,,238.9,239,239.6,236.4,670
1663797600,,239.95,238.85,241.35,238.85,243
1663884000,,238.85,236.5,239.2,236,667
1664143200,,235.2,231.2,235.8,230,1129
1664229600,,231.2,231.5,232.15,230,186
1664316000,,232.35,229.75,232.35,226.1,486
1664402400,,230.85,227,230.85,226.9,165
1664488800,,228.4,228.15,229.1,227,355
1664748000,,229.2,228.25,229.2,225.7,372
1664834400,,232.05,230.95,232.85,229,587
1664920800,,231.1,230,232.1,230,178
1665007200,,231.5,230.6,232.45,230,125
1665093600,,232.45,230.65,232.45,230.65,76
1665352800,,231.8,228.95,232,228.95,271
1665439200,,230.25,229.55,230.5,228.15,275
1665525600,,228.95,228.1,231.4,226.9,355
1665612000,,230,226.95,230.85,226.05,216
1665698400,,229.8,228,230.05,228,650
1665957600,,229.7,228.65,230.05,227,131
1666044000,,228.95,228.6,229.55,227.5,218
1666130400,,229,229.1,229.6,228,65
1666216800,,229.7,230.1,230.35,228.5,361
1666303200,,229.3,228.4,229.5,228.4,113
1666562400,,230.85,231,231.25,230.65,272
1666648800,,231,231,232.5,230.9,483
1666735200,,232.95,231,232.95,231,488
1666821600,,232.2,231.55,233.1,230.85,269
1666908000,,232.95,232.85,233.7,230.15,690
1667170800,,235.15,237.2,237.3,234.5,329
1667343600,,238.95,238.5,250,236.6,419
1667430000,,238.5,238.3,238.75,237.05,523
1667516400,,239.65,241.8,241.8,237.35,590
1667775600,,242,241.7,244.2,240,1052
1667862000,,242.9,243.1,243.4,242.6,153
1667948400,,243.15,242.5,245,242.5,251
1668034800,,242.5,243.15,243.95,241.15,1099
1668380400,,246.75,245.6,247.3,244.15,621
1668466800,,246,246,247,243.6,450
1668553200,,242.65,245.5,245.5,242.1,368
1668639600,,245,243.4,245.6,242.5,221
1668726000,,243.4,246.4,246.4,243.4,227
1668985200,,245,245.8,246.3,243.75,328
1669071600,,246,246.8,247.5,244.3,873
1669158000,,247.95,247.6,248,247,139
1669244400,,249.35,248.3,249.35,245.95,812
1669330800,,248.55,247.25,249.75,246.25,144
1669590000,,249.95,251.4,251.6,248.15,113
1669676400,,252.15,249.6,252.5,249.6,302
1669762800,,252.5,252.95,253.1,252.3,461
1669849200,,255.45,255.45,255.75,253.8,1963
1669935600,,256.65,256.3,257.15,254.6,271
1670194800,,258,259,260,257.3,601
1670281200,,259,257,259.3,256,986
1670367600,,255.45,257.4,257.5,255.45,227
1670454000,,257.7,256.8,257.7,254.8,214
1670540400,,256.9,255.25,258.15,255.15,367
1670799600,,256.65,258,258.45,256.05,415
1670886000,,258,259.7,259.7,256.9,490
1670972400,,260,259.8,260,258,293
1671058800,,260,256,260,256,174
1671145200,,256.35,254.25,256.35,251.9,369
1671404400,,254,254,255.65,254,210
1671490800,,255,252.85,255,252.15,167
1671577200,,253.5,253.1,254.45,253,897
1671663600,,254.35,252,254.65,252,521
1671750000,,253.15,252.6,253.15,251.4,63
1672095600,,253,249.3,253,248,440
1672182000,,248.05,249.15,249.35,247,266
1672268400,,251,250.4,251.35,250,87
1672354800,,253,250.6,253.9,250.6,404
1672614000,,250.5,257.05,257.1,250.5,637
1672700400,,259,260.2,260.55,258.3,910
1672786800,,262,262,263.35,261.2,1255
1672873200,,262,263.6,265.2,262,1282
1673218800,,266.9,268,268.75,266.5,2327
1673305200,,270.25,269.3,270.25,269.1,948
1673391600,,271.7,269,272,268.5,558
1673478000,,269,270.2,270.95,268.5,362
1673564400,,271,271.3,271.8,269.5,1187
1673823600,,273.75,275,275,272.1,631
1673910000,,276,274.1,276,273.1,588
1673996400,,275,273.6,275,271.75,384
1674082800,,274.85,271.15,274.85,268.8,1398
1674169200,,272,274.1,274.5,270.8,646
1674428400,,276.4,277.8,277.8,276,415
1674514800,,278.2,276.45,279.1,276.45,723
1674601200,,276,273,276,272.25,238
1674687600,,273.5,274.95,275.8,273,432
1674774000,,275.55,276.75,277.05,275,355
1675033200,,276,276.85,276.85,274.6,387
1675119600,,278,277.65,278.35,275.9,537
1675206000,,277.55,276,279.8,275.2,802
1675292400,,278.6,278.4,278.65,275.1,996
1675378800,,278.5,277.55,278.5,276.3,348
1675638000,,278.7,276,279,275,459
1675724400,,278.05,276.8,278.05,274.5,268
1675810800,,275.95,276.7,278.4,275.95,432
1675897200,,277.1,278.65,280.2,277.1,370
1675983600,,278.7,274.5,278.7,272.25,697
1676242800,,275.9,274.9,275.9,272.8,363
1676329200,,275.15,273.15,275.95,273.15,113
1676415600,,273.55,275.4,276.8,273.55,333
1676502000,,277.5,276,277.95,275.05,149
1676588400,,275,276.4,278.4,275,88
1676847600,,278.4,279,279.15,277.65,422
1676934000,,280.55,277.1,280.55,275.55,375
1677020400,,277.95,274.5,277.95,273.15,257
1677106800,,275.25,277.1,278.3,275.25,261
1677193200,,277,277.8,278.3,276.4,114
1677452400,,278.75,279.1,280.5,276.95,574
1677538800,,280.15,280.65,282,278.65,658
1677625200,,282.65,282,283.15,282,594
1677711600,,283,281.2,283,281.2,329
1677798000,,283,284.1,284.25,282,812
1678057200,,285,287.2,287.8,285,782
1678143600,,287.95,288,288.25,285.55,1160
1678230000,,287.5,288.7,288.7,285.3,182
1678316400,,289.1,290.2,290.45,287.8,695
1678402800,,288,285.35,288,285.35,714
1678662000,,285.35,280.7,285.5,276,1568
1678748400,,280.45,283,283,280.45,337
1678834800,,283.15,277.9,284.9,275.7,469
1678921200,,277.8,277.2,280.05,275,598
1679007600,,278.1,278.9,282.1,278.1,1018
1679266800,,279.3,280.1,280.1,275.75,284
1679353200,,283.1,283.25,283.95,281.05,221
1679439600,,284.7,283.9,284.7,283.25,553
1679526000,,285,283,285,283,172
1679612400,,284.35,280.65,284.35,278.75,404
1679868000,,281.85,283.85,284.75,281.15,1357
1679954400,,285.7,288.8,288.8,285.5,172
1680040800,,289.5,289,290.7,288.8,321
1680127200,,288.95,289.95,291,288.05,442
1680213600,,290.5,293.05,293.65,290,904
1680472800,,292.5,294.3,295,292.5,2318
1680559200,,295.3,295,296.15,293.3,1793
1680645600,,295.95,292.7,295.95,292,434
1680732000,,294.5,294.4,295.55,294.15,269
1681164000,,296.4,300,300,296,638
1681250400,,300,300,300.1,298.1,421
1681336800,,300,300.65,301,299,728
1681423200,,300.95,301.4,303,300.95,333
1681682400,,300.7,304.7,305.05,300.45,784
1681768800,,304.7,304.15,305.8,302.4,379
1681855200,,304.75,304.65,304.75,302.15,327
1681941600,,305,305.4,306.5,304,805
1682028000,,306,304.9,306.1,302.45,547
1682287200,,305.95,305,306,303.55,383
1682373600,,305,305.85,307.45,303,416
1682460000,,305.5,304,305.5,302.4,381
1682546400,,303,304.75,305.8,303,440
1682632800,,303.9,304.1,306,303.05,835
1682978400,,304.4,303.9,305.85,302.7,859
1683151200,,303.8,300.45,303.9,300.45,481
1683237600,,300.45,304.45,304.45,298.9,654
1683496800,,305,306.3,307.7,304.5,440
1683583200,,307,308,309,307,216
1683669600,,308.9,310.15,310.5,307.7,451
1683756000,,309.95,307.8,310.35,307,441
1683842400,,308,309.15,310.15,307.6,290
1684101600,,309.7,309.2,309.8,307.45,276
1684188000,,310,311.95,311.95,309,598
1684274400,,313,311.7,313.05,310.55,299
1684360800,,312,311.65,314.9,311.5,609
1684447200,,310.5,312.55,312.9,310.05,238
1684706400,,313.15,312.8,314.9,312.6,312
1684792800,,314.05,312.5,314.1,312.2,374
1684879200,,312.4,310.95,312.4,307.35,809
1684965600,,310.9,308.55,310.9,307.25,537
1685052000,,307.9,310.65,310.65,307.9,235
1685311200,,310.9,311,311.65,309.9,131
1685397600,,311.2,310.8,313.45,310.5,468
1685484000,,311,306.2,312.2,304.2,809
1685570400,,307.2,305.95,307.5,305.3,598
1685656800,,306.4,310.5,310.8,306.4,638
1685916000,,309.25,310.5,311.95,309.25,491
1686002400,,309.5,312.8,312.8,309.5,451
1686088800,,313.55,312.85,313.8,310.95,295
1686261600,,313,313.95,314.85,312.1,633
1686520800,,315,313.25,315,311.7,1030
1686607200,,314.05,309.5,314.5,309.5,477
1686693600,,311,311.35,311.65,308.8,348
1686780000,,311,310.55,311.65,308.8,329
1686866400,,310.55,312,312.45,309.25,362
1687125600,,312.1,314.6,315,312.1,106
1687212000,,314.5,311.05,314.6,311.05,1515
1687298400,,311.15,313,313,310.9,2864
1687384800,,312.05,312.4,313,311.4,738
1687471200,,313,311.55,313.95,311.55,993
1687730400,,312.65,313.4,314,311.9,365
1687816800,,312.05,313.55,314,311.2,318
1687903200,,313,314.65,314.95,312.65,213
1687989600,,314.9,317.15,317.35,313.5,238
1688076000,,315.8,319.1,319.4,315.8,291
1688335200,,319.7,318.8,320.15,318,700
1688421600,,320,318.8,320.6,318.8,270
1688508000,,319.45,318.75,319.45,315.9,318
1688594400,,318.75,317.5,318.75,315.45,168
1688680800,,318.4,318.85,319.3,316.3,998
1688940000,,319.05,318.5,320,317,215
1689026400,,319.75,320.95,320.95,317.65,395
1689112800,,321,322.65,322.65,320.1,337
1689199200,,323.5,322.75,323.75,322,248
1689285600,,322.15,326.05,326.45,322.15,399
1689544800,,326.95,325.4,327,325.4,995
1689631200,,326.7,327.3,327.3,324,538
1689717600,,327.3,326.4,327.85,324.7,383
1689804000,,327.15,322.75,327.15,322.75,334
1689890400,,324.7,323.45,325.45,322.45,305
1690149600,,324.9,323.45,325.4,322.4,284
1690236000,,322,322.75,325.3,322,287
1690322400,,324.25,321,324.25,320.05,416
1690408800,,320.5,322.65,323.4,320.25,471
1690495200,,321.5,323.4,323.6,320.45,273
1690754400,,323.6,322.75,324.35,321.8,550
1690840800,,322.95,322.95,323.8,321.6,284
1690927200,,321.5,319.9,322.25,318.5,668
1691013600,,318.2,318.4,319.9,317.2,549
1691100000,,318.55,319.8,320.3,318,268
1691359200,,320.1,316.8,320.1,315.55,556
1691445600,,316.8,314.15,316.8,312.85,555
1691532000,,314.05,314.2,315,312.15,277
1691618400,,315,317,317,313.5,390
1691704800,,317.75,315.9,317.75,315.45,535
1691964000,,316.75,317.9,319.25,316,153
1692136800,,318.3,314.45,318.3,313.6,314
1692223200,,315.4,313.85,315.4,312.15,419
1692309600,,312,310.7,312,309,747
1692568800,,311,308.65,311,308.65,217
1692655200,,310,310.7,312,309,1264
1692741600,,309.7,309.7,309.7,307.8,985
1692828000,,309.95,308,312.1,308,618
1692914400,,307.4,308.7,308.7,306.15,375
1693173600,,308.2,308.05,311.15,307.85,279
1693260000,,310.75,309.8,311.05,309.5,285
1693346400,,311,310.35,312,309.7,282
1693432800,,311.75,310.7,312.15,310.4,606
1693519200,,312.6,313.3,314.1,310.8,374
1693778400,,314,313.45,316.3,313.4,434
1693864800,,313.2,314.3,315.6,312.55,322
1693951200,,315,311.75,315.2,309.3,719
1694037600,,310.5,311,313.55,310.1,2449
1694124000,,313,312.7,313,311.15,233
1694383200,,312.8,312.8,314.5,312,292
1694469600,,313.8,312.7,314.45,312.4,192
1694556000,,314.4,314.9,315.05,313.05,192
1694642400,,315.75,312.7,315.75,311.25,582
1694728800,,313.7,313.7,314.75,312.7,384
1694988000,,315.1,311.5,315.8,311.5,491
1695074400,,311.3,311.95,313.7,311.3,141
1695160800,,311.6,311.85,313.8,311.6,142
1695247200,,312,311,312.65,311,573
1695333600,,310.8,311,311.45,310.75,246
1695592800,,311,311,313.65,310,484
1695679200,,311,307.4,311,307.4,190
1695765600,,307,306.3,308.8,305,371
1695852000,,306,301.95,306,300.85,708
1695938400,,302.1,305,307.1,302.1,754
1696197600,,305,303.4,307.05,302.4,1056
